candidate_skill,candidate_experience,candidate_work_style,candidate_communication,team_avg_skill,team_experience,team_work_style,team_communication,skill_gap,experience_gap,work_style_match,communication_gap,compatible
3.2457220158935716,5,1,8,3.5316023825203087,0,1,1,0,5,1,7,1
10.092485287536578,2,1,9,3.313960406365193,0,0,5,6,2,0,4,0
8.226378176038347,4,1,3,10.589971065019231,2,1,10,2,2,1,7,1
1.8536649047796114,0,1,3,2.3659490346171905,3,1,9,1,3,1,6,1
9.614590598635655,0,0,2,1.6272593511905948,0,1,4,9,0,0,2,0
0.3608236855988378,3,1,8,9.400350973772788,3,1,8,8,0,1,0,1
3.5522860195374792,5,1,10,3.029922500868701,4,0,6,2,1,0,4,1
7.33171574984254,0,1,1,8.279361918472242,1,1,3,0,1,1,2,1
5.668328678879492,2,0,8,8.92176131193842,1,0,4,4,1,1,4,1
2.7743196475120184,5,0,7,4.171463188660671,1,0,2,2,4,1,5,1
6.160108288974414,2,1,7,8.621734564172982,3,1,1,2,1,1,6,1
5.610647472842574,0,1,3,8.610312337369942,3,0,8,4,3,0,5,0
2.066979190290118,0,1,1,9.67405570873431,2,0,1,8,2,0,0,0
2.952444176149617,3,0,4,9.845519992701046,1,0,1,7,2,1,3,1
8.833481190473119,0,0,9,3.947708600617334,2,1,4,4,2,0,5,1
6.844804504311218,5,1,5,7.0690392042087735,1,0,10,0,4,0,5,0
6.226099221845485,5,0,1,9.056935648024487,2,0,10,3,3,1,9,1
6.132127381803669,5,1,5,4.02652965646631,2,1,6,2,3,1,1,1
7.979833044892978,3,0,8,1.4326448780676249,4,1,9,7,1,0,1,0
4.372680362038938,3,0,8,2.761561769678082,2,0,1,1,1,1,7,1
8.046761748219305,0,1,5,5.838557935093435,3,1,7,3,3,1,2,1
3.918648149215454,1,1,9,2.269749550290756,2,0,10,1,1,0,1,1
7.564403484996185,1,1,1,7.595630340815916,1,0,5,1,0,0,4,1
9.036076618410881,3,1,4,9.33756852820346,2,0,8,0,1,0,4,1
3.369118615408081,0,0,3,5.141983375844656,0,1,7,3,0,0,4,1
2.42833050445807,1,0,2,11.355397149520266,5,0,4,7,4,1,2,0
2.0437368768403696,0,0,8,0.9681273572480169,1,1,4,1,1,0,4,1
10.116521475764742,0,1,7,6.5612579889221845,0,1,6,3,0,1,1,1
2.6409676081908677,0,0,9,2.2964564026079914,1,0,6,0,1,1,3,1
2.7060718475459997,4,1,2,4.889990986170163,3,1,9,2,1,1,7,1
5.1153054243831075,5,0,4,9.936296563805021,5,1,5,5,0,0,1,0
4.433289490853689,0,1,6,4.051322764269832,5,1,8,1,5,1,2,1
2.1749618576246963,4,1,3,9.85110192188802,3,1,5,8,1,1,2,1
9.5523228131704,3,0,8,5.316612655057547,5,1,2,5,2,0,6,0
6.5314268465166085,1,1,3,4.806185083668376,3,0,6,1,2,0,3,1
6.16891387269415,5,1,2,5.032517941379765,0,1,9,1,5,1,7,0
5.56962159914909,1,0,3,9.925319252175179,4,0,3,4,3,1,0,0
1.2671039311873373,5,1,6,8.816261173313361,1,0,1,9,4,0,5,0
4.636629047558991,1,1,2,6.176885315445695,3,0,1,1,2,0,1,1
9.520477086898895,5,1,8,7.510349884858682,1,0,3,1,4,0,5,0
9.367370795457392,1,0,1,8.0816801774579,0,0,10,2,1,1,9,1
2.240293379213856,1,0,7,9.657037490762303,4,0,5,7,3,1,2,0
0.5635055165553237,1,1,2,7.525625652366,0,1,3,7,1,1,1,0
9.896507705450816,1,0,10,2.530628129256059,5,1,9,8,4,0,1,0
8.484487362426346,3,1,6,9.783305216656924,1,1,8,1,2,1,2,1
10.411175235447876,0,1,2,1.8765974010327926,4,0,3,9,4,0,1,0
8.581509822780207,2,1,2,9.817423693400894,5,1,9,1,3,1,7,1
9.275982129665914,4,1,10,1.5797535072466542,4,1,6,7,0,1,4,0
5.827950985868833,2,1,8,2.343619225197644,5,1,7,4,3,1,1,0
7.9427638141005685,2,0,2,2.782105135188182,0,0,4,5,2,1,2,0
1.0738779537000642,5,1,7,9.579275242935497,3,1,4,9,2,1,3,1
9.619087664170575,0,0,3,6.761080074648104,1,0,2,3,1,1,1,1
4.105183556770443,5,0,8,1.9776967339084992,2,1,5,2,3,0,3,0
1.7651672821772055,0,1,7,1.671090065622427,2,0,8,0,2,0,1,1
7.610952607083643,0,1,8,5.032956127270212,0,0,7,2,0,0,1,1
1.5859050716369225,1,0,7,9.01154032947521,1,0,7,8,0,1,0,1
3.7490488167438922,3,0,6,3.3124517973270216,1,1,6,0,2,0,0,1
3.591922505485978,1,0,7,6.096724287495898,0,1,3,2,1,0,4,1
7.272472697454724,3,1,5,3.654932584716767,1,0,5,5,2,0,0,0
6.150980450085882,5,0,7,0.9628273351207379,3,1,1,5,2,0,6,0
9.726296238616564,3,1,1,4.907724278907027,0,0,7,5,3,0,6,0
7.934301609581501,5,1,1,10.296164773506671,3,0,9,3,2,0,8,1
8.017403770249915,2,1,9,4.049656907475675,1,1,1,4,1,1,8,1
1.5989002959824103,2,0,5,6.804795630859765,0,1,2,5,2,0,3,0
9.426420244494144,3,1,5,6.25807201979319,1,1,3,4,2,1,2,1
8.544952479545415,3,1,3,9.673735853391678,0,0,3,2,3,0,0,1
2.714408012957907,5,1,5,6.694411423990337,1,0,8,4,4,0,3,0
7.021914399730214,1,1,3,4.7360029891171935,3,1,7,2,2,1,4,1
3.47790137255624,5,1,9,4.676534580083204,3,0,6,1,2,0,3,1
6.757870824034585,1,0,9,5.389491822007143,1,1,10,0,0,0,1,1
1.9770355856299198,2,1,6,7.197799417381471,0,0,10,5,2,0,4,0
9.99171579508874,0,1,1,6.017135907100111,2,1,4,4,2,1,3,1
6.341662255758046,3,0,7,7.15956477038094,3,1,9,2,0,0,2,1
3.295372167755163,1,1,7,4.154863389568001,3,0,1,1,2,0,6,1
2.8899431343725857,5,0,10,10.237875995915767,5,1,2,7,0,0,8,0
9.031824530748258,2,1,10,5.2948196156787,2,1,4,4,0,1,6,0
6.814110494238256,1,0,4,2.6740859684775256,1,0,3,3,0,1,1,1
4.261193796540278,5,0,8,1.6831947059272192,0,1,1,4,5,0,7,0
10.128800428699064,3,1,6,7.63113164765758,5,0,5,2,2,0,1,1
7.946095880416534,3,1,4,1.343283873376588,1,1,7,6,2,1,3,1
8.558140429654468,4,1,4,5.370536890341143,4,0,2,4,0,0,2,0
0.6134851451986485,0,0,2,5.5616514571903535,3,1,5,5,3,0,3,0
6.564636114178129,4,0,2,6.330229976175775,4,1,6,1,0,0,4,1
6.362295889361561,2,0,4,4.807253379543821,3,1,7,1,1,0,3,1
10.22424272709822,1,1,5,1.9643114103309214,3,1,1,7,2,1,4,0
8.920731153791772,2,0,8,5.583870962763889,4,0,7,4,2,1,1,1
0.5409904691805175,5,0,6,7.61247751849188,4,0,4,7,1,1,2,1
4.0461883958199625,3,1,4,1.5727532686309729,1,0,8,2,2,0,4,1
8.217688936332097,4,0,7,5.798467065981639,5,0,4,3,1,1,3,1
4.071713283428746,4,0,8,9.136118362663694,5,0,6,5,1,1,2,1
10.435762193043967,4,1,2,7.971364794588949,4,0,9,2,0,0,7,0
2.374400431683161,2,0,7,8.274033462353586,1,0,5,5,1,1,2,1
8.233740861585169,3,1,2,7.330255316735671,5,1,4,1,2,1,2,1
2.78971894584743,1,1,2,6.628806814784633,1,1,8,5,0,1,6,1
3.6941201802477077,5,1,8,7.942001463839233,1,1,9,4,4,1,1,0
6.567973922971911,1,1,2,6.948943646329353,3,1,4,0,2,1,2,1
1.923001167401084,2,1,9,1.9430937307931209,5,0,3,0,3,0,6,0
7.919022591529337,5,0,1,2.5426111318308156,5,0,8,6,0,1,7,0
8.219206349748323,4,0,9,8.019277584392158,3,0,5,0,1,1,4,1
0.5580005716267797,0,1,1,0.7581706812812158,4,1,2,0,4,1,1,1
3.0662485717478227,2,1,10,5.87663778794278,3,0,10,3,1,0,0,1
9.809255292587954,2,0,10,5.91579014398556,5,1,9,4,3,0,1,0
8.339753278297485,3,1,2,4.301822869480369,5,0,3,5,2,0,1,0
5.1687410373631995,1,1,6,10.687305633788277,4,0,2,5,3,0,4,0
5.868346096561042,2,1,6,3.1798404238431606,3,0,1,3,1,0,5,1
3.921487585777646,2,0,1,3.593538839370878,0,0,8,1,2,1,7,1
9.39491952829292,4,0,7,0.5176051311851573,0,1,3,9,4,0,4,0
2.795700183881402,4,1,8,2.7926847455929846,4,1,7,1,0,1,1,1
8.438357093193058,5,1,2,3.637848732896167,3,0,1,4,2,0,1,0
6.482077942085989,0,0,8,5.1572222954374265,3,1,1,1,3,0,7,0
4.847277648779159,3,0,9,2.820520807410293,1,0,9,2,2,1,0,1
8.13540855524829,0,1,6,6.364886468517097,5,0,8,3,5,0,2,0
1.9764586912447553,5,1,5,4.534499144183779,2,0,3,4,3,0,2,0
4.969451245997066,4,0,9,3.0215154866606406,4,0,6,2,0,1,3,1
5.625600101989973,1,0,9,6.343428955506128,2,1,3,0,1,0,6,1
5.2084007872415565,4,0,1,4.967348612479695,2,0,4,1,2,1,3,1
6.5835603940016485,3,1,3,9.060815653665102,4,0,1,2,1,0,2,1
5.9884747219572665,4,0,9,1.8584240575600621,3,1,5,4,1,0,4,0
7.639287583969687,3,1,2,-0.012519956838086488,4,0,1,6,1,0,1,1
4.541499969258434,3,0,4,4.079046949288393,2,1,1,0,1,0,3,1
7.461809406298971,3,0,4,7.016721733986575,5,0,10,1,2,1,6,1
6.663104947170262,5,0,2,9.959052810213754,5,0,7,3,0,1,5,1
9.478768581639883,3,0,3,3.495595556463333,5,0,6,6,2,1,3,1
5.643693718094781,3,1,3,3.373722485713528,3,0,2,4,0,0,1,0
2.9252721534175055,1,1,1,5.148938095511922,0,0,2,2,1,0,1,1
2.284584399187664,0,0,6,5.225077816973323,4,0,7,2,4,1,1,1
7.761723099283238,2,1,8,9.947820775280956,5,1,1,2,3,1,7,1
4.850589955485398,0,0,3,3.8877454246200243,4,0,2,2,4,1,1,1
3.820877811046246,3,0,5,8.260401990821117,5,1,8,5,2,0,3,0
7.723869373943696,1,0,1,4.069825837107948,3,1,6,4,2,0,5,0
5.451428175185593,4,0,10,3.0325123155943903,0,0,2,3,4,1,8,1
3.145955633409343,1,1,7,2.4066402030322966,0,1,7,0,1,1,0,1
4.933731002080675,3,0,10,9.57807306128755,5,0,4,6,2,1,6,1
3.4189670898718587,1,0,1,8.128163698801732,3,1,2,5,2,0,1,1
6.791058375651784,1,1,9,4.078411508049097,1,0,6,2,0,0,3,1
5.800267254763574,3,0,8,3.140615246109302,4,1,9,3,1,0,1,1
1.0645937366658553,5,0,7,7.744799704723825,4,1,9,6,1,0,2,0
7.968363020051542,1,0,10,7.364818976837457,2,0,8,0,1,1,2,1
5.670125679373017,2,1,7,2.57734688335836,3,1,3,4,1,1,4,1
3.4919261718030734,2,0,5,8.18370718201356,2,0,3,4,0,1,2,1
9.062943265288329,1,1,5,4.811117556238761,5,0,2,4,4,0,3,0
1.7617242883903792,5,0,5,4.354528890253388,2,0,5,3,3,1,0,1
7.347705278099764,4,0,1,2.7965128168133147,0,0,4,5,4,1,3,0
9.55320249314044,3,1,8,5.007002483685691,4,0,7,5,1,0,1,0
2.1793099421989517,2,0,1,2.2818939375034573,2,1,4,1,0,0,3,1
5.006111774207585,4,0,4,3.7043026350809765,0,1,9,1,4,0,5,0
5.401667203857802,1,1,9,6.777599267073671,3,1,2,0,2,1,7,1
9.86721974374073,4,1,9,0.44273384249596914,2,0,6,9,2,0,3,0
6.685050926805186,0,1,5,9.1303974239136,5,1,7,4,5,1,2,0
4.599649786460793,2,1,4,4.553355212143659,5,1,4,0,3,1,0,1
2.983861552948691,1,1,3,4.8626894843969,5,1,6,3,4,1,3,1
3.956457636928425,3,0,3,8.897935115563643,4,1,7,5,1,0,4,0
1.9399372747105041,5,1,5,3.558840564604024,2,1,4,1,3,1,1,1
4.260378060179356,1,0,10,6.993978223520034,3,0,8,3,2,1,2,1
0.8360967700617385,3,0,1,5.439616174651875,2,0,9,5,1,1,8,0
0.286990941439774,5,0,5,1.971301268106603,4,1,1,1,1,0,4,1
10.196936609082371,5,1,6,7.9745996056902335,0,0,7,2,5,0,1,1
6.414661886291431,1,1,7,7.080324970176559,4,0,9,1,3,0,2,1
4.684174237743178,4,0,9,5.33113149107981,5,1,10,0,1,0,1,1
4.145601377569016,4,1,3,4.48044441581613,0,1,5,1,4,1,2,1
2.8182133525424855,5,1,2,7.843774027618397,5,0,2,4,0,0,0,0
0.9079838004004986,4,1,3,9.12255714218631,1,1,10,8,3,1,7,0
4.756088971218834,0,1,9,9.363397023200902,4,0,6,3,4,0,3,0
1.8891092981419322,5,0,7,8.685925300122179,4,0,7,7,1,1,0,1
8.484684651204027,5,0,9,6.643191068497766,3,1,2,2,2,0,7,1
9.68429872221672,3,1,2,9.871473795593468,2,0,2,0,1,0,0,1
5.026263184107658,4,0,5,6.138776256746766,0,0,10,1,4,1,5,1
6.62202464665404,5,1,4,2.533446961406445,0,0,10,4,5,0,6,0
10.180220838146386,0,1,2,0.5015341867989366,3,1,1,9,3,1,1,0
1.8917384012319132,3,0,9,7.344102653226441,3,1,4,5,0,0,5,0
7.530379229658997,1,0,9,3.778196584896307,2,1,7,4,1,0,2,0
2.6662757338325638,5,0,6,0.5730884562478115,5,1,9,1,0,0,3,1
4.4644660067661075,0,1,6,7.678408328986484,2,0,3,4,2,0,3,0
0.6975466180359127,2,0,8,6.34947653585871,4,1,7,5,2,0,1,0
5.248894154708888,0,1,6,5.685481069398195,5,1,7,1,5,1,1,1
9.268706001410191,0,0,1,1.9411725341989179,1,1,7,7,1,0,6,0
1.321150617505588,3,0,4,1.0075138751435484,2,1,2,0,1,0,2,1
8.152872052002461,1,1,7,1.0413255569948505,3,0,6,7,2,0,1,0
8.503303270516314,2,1,2,3.264436797313241,5,0,2,4,3,0,0,0
5.7151505185371345,4,1,9,2.1681389446237813,2,0,6,4,2,0,3,0
6.821086033279366,4,1,8,0.6314853194236514,0,1,10,6,4,1,2,0
4.3189408761301,0,1,8,7.52836245564021,1,1,3,4,1,1,5,0
1.1509366903605058,3,1,7,8.483403552125273,4,0,2,7,1,0,5,0
4.806838762276413,3,1,4,6.359584333177718,0,1,6,1,3,1,2,1
0.897352813622047,4,1,2,4.909885893656298,0,1,2,2,4,1,0,1
5.694882066973178,2,0,3,5.9584553361284085,1,0,5,1,1,1,2,1
7.327395164595699,1,1,6,3.3244409629519196,4,0,2,5,3,0,4,0
8.498280548250248,2,1,5,7.707799511701984,3,1,3,1,1,1,2,1
1.8343238504560755,5,0,8,11.226184956434363,5,1,3,8,0,0,5,1
3.7082058958501465,5,1,6,2.9918168262180096,4,1,6,1,1,1,0,1
3.3866199933328796,1,0,6,5.005940217258896,2,0,6,2,1,1,0,1
0.92108124507987,4,0,1,1.193293114952596,0,0,10,0,4,1,9,1
8.15414603181941,1,1,4,6.679648799682403,2,0,3,2,1,0,1,1
5.699807153564447,3,0,5,1.9264302475929465,3,0,3,4,0,1,2,1
8.069826844782675,5,1,3,3.6716879646001477,2,1,1,4,3,1,2,0
9.036668372389068,0,0,9,6.436994875503442,4,0,7,3,4,1,2,1
5.4843849478406765,0,0,1,10.039219623041834,2,0,8,5,2,1,7,0
3.4835890612194746,4,0,6,8.09149722482263,3,1,2,5,1,0,4,0
5.246988691102822,3,1,6,7.582864328466017,3,1,4,3,0,1,2,1
4.818826221226949,2,1,10,5.141163925818302,3,1,10,1,1,1,0,1
5.370911147195064,3,0,5,4.11807120493955,4,0,7,1,1,1,2,1
2.954015766898477,0,0,5,8.4524810207471,3,1,8,5,3,0,3,0
9.459042815643434,0,1,10,7.887096625461979,0,1,1,2,0,1,9,1
3.798356104044531,5,1,5,10.718214759779434,3,0,4,6,2,0,1,0
9.042263491892163,3,0,6,0.6480418372922278,2,0,6,8,1,1,0,1
10.455107891832373,3,0,8,3.47264777251704,5,1,3,6,2,0,5,0
8.908235913921423,0,1,2,3.9663848464019344,2,0,5,5,2,0,3,0
1.395400644380197,2,1,6,6.958703712324355,5,1,10,5,3,1,4,0
8.02837084164841,4,1,1,7.384984365667611,2,1,9,1,2,1,8,1
8.056728020028276,4,1,4,7.612518587968007,4,0,3,0,0,0,1,1
7.092918814451377,3,1,10,5.684047118407449,2,1,5,2,1,1,5,1
8.459935757977215,4,0,3,7.983458481254127,4,0,8,1,0,1,5,1
3.509461620044949,0,1,9,7.980427986515829,4,0,6,5,4,0,3,0
5.702894563809167,0,0,3,9.624855210092159,3,0,4,3,3,1,1,1
0.6919282709755283,3,1,6,2.4717514646873697,0,1,8,2,3,1,2,1
6.479900644522264,3,0,1,3.537610770590958,5,0,3,4,2,1,2,0
1.349407835140238,5,1,6,4.523638204279731,3,0,3,3,2,0,3,1
9.724410054168859,3,1,4,5.431718640094939,3,1,4,4,0,1,0,1
0.8424590360455383,2,0,8,9.992218455564853,4,1,9,9,2,0,1,0
0.8792847176375035,4,0,9,-0.4771244706210156,4,1,5,0,0,0,4,1
7.7333912784494885,3,1,4,6.679136428173935,5,1,8,0,2,1,4,1
2.252778926607504,1,1,10,8.687041991157699,2,0,6,7,1,0,4,0
5.218117852400527,5,1,10,7.5108725309697615,2,0,3,3,3,0,7,0
7.404541747013137,1,1,6,5.061121502273533,3,0,8,3,2,0,2,1
8.33936403463971,0,1,1,3.7905182772393826,1,1,9,4,1,1,8,0
2.535431829745121,4,0,4,6.587693995117489,1,1,8,4,3,0,4,0
6.432989907032521,3,0,7,4.4705999258760905,2,0,4,2,1,1,3,1
2.826614211616644,1,1,1,6.642243507257386,1,1,6,4,0,1,5,1
5.707103638275655,4,0,8,1.5607496059249641,2,1,1,5,2,0,7,0
5.88920015280748,0,0,10,0.669487472686253,4,0,4,5,4,1,6,0
2.2795091827375407,2,0,6,9.742530646783363,3,0,8,7,1,1,2,1
7.479408153233837,5,1,5,2.7716511924883767,0,1,1,4,5,1,4,0
3.5638431472582144,4,0,10,2.1694967569047097,3,1,3,1,1,0,7,1
7.026328762929593,4,1,9,2.2281247442642664,2,1,1,6,2,1,8,0
10.489228902833275,2,0,2,5.477671730378419,2,0,9,3,0,1,7,1
3.5947356850891867,4,1,5,10.510817606913804,3,0,2,6,1,0,3,0
1.428487768491393,0,0,6,2.718184017121877,5,0,9,1,5,1,3,1
3.965776753666792,0,1,7,3.474906731319165,2,0,4,0,2,0,3,1
7.014387782040499,2,1,5,1.5138508776325827,1,0,2,5,1,0,3,0
3.9074511752893906,5,0,9,5.774873306110864,1,1,4,2,4,0,5,0
6.606064602116743,3,1,1,7.621997990271698,2,1,10,2,1,1,9,1
8.380205993737485,1,1,7,10.111963436973303,2,1,6,1,1,1,1,1
1.3039201693675042,3,1,10,3.026737356820568,5,0,7,3,2,0,3,1
5.550665082444775,4,1,7,4.4410361959816305,1,0,3,0,3,0,4,0
7.358170040270205,1,1,4,4.769598600087454,2,0,3,3,1,0,1,1
2.162349457161709,2,1,9,2.535890016325991,2,1,10,2,0,1,1,1
3.7355266186376506,2,1,5,5.621714139051463,5,0,8,1,3,0,3,0
6.478652411296766,5,1,4,9.177669097795068,5,0,5,3,0,0,1,1
1.9469546823292898,1,0,7,7.0953661427058705,3,1,4,6,2,0,3,0
10.616703038176334,0,0,4,8.317664597608102,5,0,7,2,5,1,3,1
4.996155502139315,1,1,3,7.9411663489035735,0,1,7,3,1,1,4,1
9.806062109068765,4,1,9,7.772266471875129,1,0,9,2,3,0,0,1
1.6530361019358146,0,0,8,7.122478546586002,3,0,9,6,3,1,1,0
5.754219030490535,2,0,1,8.237316742783396,0,1,5,2,2,0,4,1
5.293637120549722,1,0,7,8.35379591098731,2,1,8,2,1,0,1,1
3.741576558413086,3,1,9,8.589126423774001,2,1,10,4,1,1,1,1
8.309516473294266,5,0,8,10.204067956389178,3,1,1,2,2,0,7,1
4.696019375793545,3,1,8,6.312182955606819,5,1,9,3,2,1,1,1
8.055564687648255,5,1,6,0.7631772711744045,2,1,8,7,3,1,2,0
8.659098533617012,4,0,4,5.4715241676343105,4,0,6,4,0,1,2,1
4.3209125392612036,3,1,8,4.362245530190863,3,0,3,1,0,0,5,1
3.7783682675910484,1,1,3,6.184643650405748,0,1,3,1,1,1,0,1
1.8557124414229493,1,1,9,10.697717041099592,3,0,8,8,2,0,1,1
2.9427202862637403,3,1,2,6.120901035777874,1,1,5,3,2,1,3,1
3.0420471941250984,1,0,2,4.1507035348905585,5,0,10,1,4,1,8,1
4.345455478696096,4,0,7,1.9817099800615772,5,1,7,2,1,0,0,1
3.777596580914755,0,1,10,5.13109769207675,3,0,5,2,3,0,5,0
10.069514343476563,4,1,4,8.009023626234113,2,0,8,2,2,0,4,1
4.977438554837974,5,0,10,8.605337276271099,2,0,10,3,3,1,0,1
3.537055048054425,4,1,8,6.7001800025893985,4,0,10,3,0,0,2,1
9.943166655459283,5,0,9,6.205976499530904,4,0,4,4,1,1,5,1
7.928170235051441,1,1,7,2.425795522946599,5,1,2,6,4,1,5,0
5.917459717498477,0,1,5,6.545159780343762,4,1,3,1,4,1,2,1
6.0158797282907255,1,0,8,4.774348567828167,0,1,8,1,1,0,0,1
8.037836770306694,2,0,4,5.49104425476142,4,0,7,2,2,1,3,1
6.783852410446335,1,0,2,9.588917196655297,0,1,2,3,1,0,0,1
10.636357366985632,5,0,6,7.356197358173469,4,0,6,2,1,1,0,1
9.415259685398492,1,1,9,7.549775769310987,5,0,9,2,4,0,0,0
7.639514945765052,1,0,1,3.7097278403989193,5,0,4,5,4,1,3,0
3.389981812111778,0,1,10,6.542261485454854,0,1,9,5,0,1,1,1
8.481004322505385,1,0,7,1.063229609530345,3,0,2,8,2,1,5,1
